Year,Id,Id2,County,Plant State,Estimate; Total,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2011,0500000US01101,1101,Montgomery County,Alabama,232032,AL,1101,161577,Montgomery County,2031369248,40392803,784.316,15.595999999999998,32.202881,-86.204461
2011,0500000US01103,1103,Morgan County,Alabama,119953,AL,1103,161578,Morgan County,1500534815,51006061,579.36,19.694000000000003,34.454484,-86.846402
2011,0500000US01115,1115,St. Clair County,Alabama,84398,AL,1115,164997,St. Clair County,1636625209,56293578,631.905,21.735,33.712963,-86.315663
2011,0500000US01117,1117,Shelby County,Alabama,197936,AL,1117,161584,Shelby County,2034095311,62562159,785.3689999999999,24.155,33.263042999999996,-86.678089
2011,0500000US01121,1121,Talladega County,Alabama,81664,AL,1121,161586,Talladega County,1908244139,60939223,736.7769999999999,23.529,33.369314,-86.17593000000001
2011,0500000US01125,1125,Tuscaloosa County,Alabama,197211,AL,1125,161588,Tuscaloosa County,3423119895,76604723,1321.674,29.576999999999998,33.290242,-87.522735
2011,0500000US01127,1127,Walker County,Alabama,66661,AL,1127,161589,Walker County,2049182057,36258716,791.194,14.0,33.791558,-87.30109399999999
2011,0500000US02020,2020,Anchorage Municipality,Alaska,295570,AK,2020,1416061,Anchorage Municipality,4420343302,663023276,1706.704,255.995,61.17425,-149.284329
2011,0500000US02090,2090,Fairbanks North Star Borough,Alaska,99192,AK,2090,1419969,Fairbanks North Star Borough,19019023800,275189755,7343.286,106.251,64.692317,-146.601733
2011,0500000US02170,2170,Matanuska-Susitna Borough,Alaska,91946,AK,2170,1419976,Matanuska-Susitna Borough,63734631763,1682661470,24608.08,649.679,62.279075,-149.61756200000002
2011,0500000US04001,4001,Apache County,Arizona,72401,AZ,4001,25441,Apache County,29001812294,54170779,11197.663,20.915,35.385084,-109.490172
2011,0500000US04003,4003,Cochise County,Arizona,133289,AZ,4003,25442,Cochise County,15968982233,137024922,6165.659000000001,52.906000000000006,31.840128999999997,-109.77516299999999
2011,0500000US04005,4005,Coconino County,Arizona,134511,AZ,4005,25443,Coconino County,48222080889,110096951,18618.65,42.50899999999999,35.829692,-111.773728
2011,0500000US04013,4013,Maricopa County,Arizona,3880244,AZ,4013,37026,Maricopa County,23826751660,64344166,9199.561,24.843000000000004,33.346540999999995,-112.495534
2011,0500000US04015,4015,Mohave County,Arizona,202351,AZ,4015,25445,Mohave County,34475714657,387347771,13311.148000000001,149.556,35.717705,-113.74968899999999
2011,0500000US04017,4017,Navajo County,Arizona,107398,AZ,4017,42808,Navajo County,25770082478,24078111,9949.885,9.297,35.390785,-110.321025
2011,0500000US04019,4019,Pima County,Arizona,989569,AZ,4019,25446,Pima County,23794325411,5273054,9187.041,2.036,32.128523,-111.783027
2011,0500000US04021,4021,Pinal County,Arizona,382992,AZ,4021,25447,Pinal County,13897001099,22331619,5365.661999999999,8.622,32.919038,-111.367005
2011,0500000US04025,4025,Yavapai County,Arizona,211888,AZ,4025,42809,Yavapai County,21039920080,11501575,8123.559,4.441,34.631212,-112.577385
2011,0500000US04027,4027,Yuma County,Arizona,200870,AZ,4027,23901,Yuma County,14281191792,13171316,5513.999,5.085,32.773942,-113.910905
2011,0500000US05007,5007,Benton County,Arkansas,227556,AR,5007,69896,Benton County,2194786302,94519642,847.4119999999999,36.494,36.337825,-94.256187
2011,0500000US05031,5031,Craighead County,Arkansas,98315,AR,5031,66847,Craighead County,1831770494,14166014,707.2510000000001,5.47,35.827729,-90.631421
2011,0500000US05045,5045,Faulkner County,Arkansas,116342,AR,5045,66852,Faulkner County,1678084569,41857893,647.9119999999999,16.160999999999998,35.146343,-92.324646
2011,0500000US05051,5051,Garland County,Arkansas,97124,AR,5051,66855,Garland County,1755505406,147165424,677.804,56.821000000000005,34.578860999999996,-93.146915
2011,0500000US05069,5069,Jefferson County,Arkansas,76246,AR,5069,66862,Jefferson County,2255220496,111446634,870.7460000000001,43.03,34.277695,-91.930701
2011,0500000US05085,5085,Lonoke County,Arkansas,69341,AR,5085,69164,Lonoke County,1996702719,82664855,770.931,31.916999999999998,34.755114,-91.894132
2011,0500000US05119,5119,Pulaski County,Arkansas,386299,AR,5119,69177,Pulaski County,1964546492,127273982,758.5160000000001,49.141000000000005,34.770311,-92.312996
2011,0500000US05125,5125,Saline County,Arkansas,109526,AR,5125,67102,Saline County,1874165722,17792843,723.6189999999999,6.87,34.648525,-92.674463
2011,0500000US05131,5131,Sebastian County,Arkansas,127127,AR,5131,69181,Sebastian County,1377584005,39702610,531.888,15.329,35.196981,-94.274989
2011,0500000US05143,5143,Washington County,Arkansas,207521,AR,5143,69905,Washington County,2439803373,26926563,942.013,10.395999999999999,35.971209,-94.218417
2011,0500000US05145,5145,White County,Arkansas,78167,AR,5145,69906,White County,2680883279,18261873,1035.095,7.051,35.255117999999996,-91.753034
2011,0500000US06001,6001,Alameda County,California,1529875,CA,6001,1675839,Alameda County,1914240928,212981785,739.0930000000001,82.23299999999999,37.648327,-121.91292800000001
2011,0500000US06007,6007,Butte County,California,220266,CA,6007,1675842,Butte County,4238422715,105325812,1636.464,40.667,39.665959,-121.601919
2011,0500000US06013,6013,Contra Costa County,California,1066096,CA,6013,1675903,Contra Costa County,1871895181,209854843,722.743,81.025,37.919478999999995,-121.95154299999999
2011,0500000US06017,6017,El Dorado County,California,180938,CA,6017,277273,El Dorado County,4423442340,203356517,1707.901,78.516,38.785532,-120.534398
2011,0500000US06019,6019,Fresno County,California,942904,CA,6019,277274,Fresno County,15433278958,135402551,5958.823,52.278999999999996,36.761006,-119.655019
2011,0500000US06023,6023,Humboldt County,California,134761,CA,6023,1681908,Humboldt County,9241007147,1254299668,3567.973,484.288,40.706672999999995,-123.92581799999999
2011,0500000US06025,6025,Imperial County,California,177057,CA,6025,277277,Imperial County,10817378445,790204917,4176.613,305.1,33.040814000000005,-115.3554
2011,0500000US06029,6029,Kern County,California,851710,CA,6029,2054176,Kern County,21061723516,79488735,8131.977,30.691,35.346629,-118.729506
2011,0500000US06031,6031,Kings County,California,153765,CA,6031,277280,Kings County,3598582456,5468555,1389.421,2.1109999999999998,36.072478000000004,-119.81553000000001
2011,0500000US06033,6033,Lake County,California,64323,CA,6033,277281,Lake County,3254288304,188912510,1256.488,72.94,39.094802,-122.746757
2011,0500000US06037,6037,Los Angeles County,California,9889056,CA,6037,277283,Los Angeles County,10510433235,1794939537,4058.1009999999997,693.03,34.196397999999995,-118.26186200000001
2011,0500000US06039,6039,Madera County,California,152925,CA,6039,277284,Madera County,5535058332,41957139,2137.098,16.2,37.209821000000005,-119.749802
2011,0500000US06041,6041,Marin County,California,255031,CA,6041,277285,Marin County,1348069363,796944863,520.493,307.702,38.051817,-122.745974
2011,0500000US06045,6045,Mendocino County,California,87553,CA,6045,277287,Mendocino County,9081415725,962953346,3506.3540000000003,371.798,39.432388,-123.442881
2011,0500000US06047,6047,Merced County,California,259898,CA,6047,277288,Merced County,5011540709,112771056,1934.967,43.541000000000004,37.194806,-120.722802
2011,0500000US06053,6053,Monterey County,California,421898,CA,6053,277291,Monterey County,8496731189,1270747397,3280.6059999999998,490.63800000000003,36.240107,-121.315572
2011,0500000US06055,6055,Napa County,California,138088,CA,6055,277292,Napa County,1938262912,104154062,748.368,40.214,38.5071,-122.32590400000001
2011,0500000US06057,6057,Nevada County,California,98612,CA,6057,1682927,Nevada County,2480638607,41513172,957.78,16.028,39.297508,-120.77134299999999
2011,0500000US06059,6059,Orange County,California,3055745,CA,6059,277294,Orange County,2048156380,407152512,790.798,157.202,33.675686999999996,-117.777207
2011,0500000US06061,6061,Placer County,California,357138,CA,6061,277295,Placer County,3644332280,246390570,1407.085,95.132,39.062032,-120.722718
2011,0500000US06065,6065,Riverside County,California,2239620,CA,6065,277297,Riverside County,18664463540,250908223,7206.39,96.876,33.729828000000005,-116.00223899999999
2011,0500000US06067,6067,Sacramento County,California,1436105,CA,6067,277298,Sacramento County,2499183604,76073827,964.94,29.372,38.450010999999996,-121.340441
2011,0500000US06071,6071,San Bernardino County,California,2065377,CA,6071,277300,San Bernardino County,51947553553,123844759,20057.063000000002,47.817,34.85722,-116.181197
2011,0500000US06073,6073,San Diego County,California,3140069,CA,6073,277301,San Diego County,10895227071,826282961,4206.670999999999,319.03,33.023604,-116.776117
2011,0500000US06075,6075,San Francisco County,California,812826,CA,6075,277302,San Francisco County,121455687,479135404,46.894,184.995,37.727239000000004,-123.032229
2011,0500000US06077,6077,San Joaquin County,California,696214,CA,6077,277303,San Joaquin County,3603647025,91127543,1391.376,35.185,37.934982,-121.272244
2011,0500000US06079,6079,San Luis Obispo County,California,271969,CA,6079,277304,San Luis Obispo County,8548549787,815580311,3300.614,314.897,35.385226,-120.447542
2011,0500000US06081,6081,San Mateo County,California,727209,CA,6081,277305,San Mateo County,1161542720,757525243,448.474,292.482,37.414663,-122.371545
2011,0500000US06083,6083,Santa Barbara County,California,426878,CA,6083,277306,Santa Barbara County,7083927512,2729816973,2735.12,1053.988,34.537057,-120.039973
2011,0500000US06085,6085,Santa Clara County,California,1809378,CA,6085,277307,Santa Clara County,3341645574,35831344,1290.2169999999999,13.835,37.220777000000005,-121.69062199999999
2011,0500000US06087,6087,Santa Cruz County,California,264298,CA,6087,277308,Santa Cruz County,1152967332,419570851,445.163,161.997,37.012488,-122.007205
2011,0500000US06089,6089,Shasta County,California,177774,CA,6089,1682610,Shasta County,9778188572,186530168,3775.38,72.02,40.760514,-122.04355600000001
2011,0500000US06095,6095,Solano County,California,416471,CA,6095,277312,Solano County,2128379537,218647641,821.7719999999999,84.42,38.267226,-121.939594
2011,0500000US06097,6097,Sonoma County,California,488116,CA,6097,1657246,Sonoma County,4081401191,497545934,1575.838,192.104,38.525182,-122.92611000000001
2011,0500000US06099,6099,Stanislaus County,California,518522,CA,6099,277314,Stanislaus County,3870867629,51101821,1494.55,19.730999999999998,37.562384,-121.002656
2011,0500000US06101,6101,Sutter County,California,94919,CA,6101,277315,Sutter County,1560236924,15745939,602.411,6.08,39.036190000000005,-121.70393999999999
2011,0500000US06107,6107,Tulare County,California,449253,CA,6107,277318,Tulare County,12494776875,37391591,4824.2609999999995,14.437000000000001,36.228823999999996,-118.78106100000001
2011,0500000US06111,6111,Ventura County,California,831771,CA,6111,277320,Ventura County,4773381391,945947791,1843.013,365.23199999999997,34.358740999999995,-119.13314299999999
2011,0500000US06113,6113,Yolo County,California,202054,CA,6113,277321,Yolo County,2628233324,22752821,1014.7669999999999,8.785,38.679595,-121.902441
2011,0500000US06115,6115,Yuba County,California,72578,CA,6115,277322,Yuba County,1636983167,30986706,632.043,11.964,39.266247,-121.340781
2011,0500000US08001,8001,Adams County,Colorado,451443,CO,8001,198116,Adams County,3023271310,41765940,1167.292,16.125999999999998,39.874325,-104.331872
2011,0500000US08005,8005,Arapahoe County,Colorado,584948,CO,8005,198118,Arapahoe County,2066625076,19498045,797.928,7.528,39.644554,-104.33170600000001
2011,0500000US08013,8013,Boulder County,Colorado,299378,CO,8013,198122,Boulder County,1881212055,36592000,726.34,14.128,40.09497,-105.397691
2011,0500000US08031,8031,Denver County,Colorado,619968,CO,8031,198131,Denver County,397136421,4225831,153.335,1.632,39.76185,-104.881105
2011,0500000US08035,8035,Douglas County,Colorado,292167,CO,8035,198133,Douglas County,2176213467,6752511,840.2410000000001,2.6069999999999998,39.325414,-104.925987
2011,0500000US08041,8041,El Paso County,Colorado,636963,CO,8041,198135,El Paso County,5508553622,7108817,2126.865,2.745,38.827383000000005,-104.527472
2011,0500000US08059,8059,Jefferson County,Colorado,539884,CO,8059,198145,Jefferson County,1979311263,25444831,764.216,9.824,39.579511,-105.24546200000002
2011,0500000US08069,8069,Larimer County,Colorado,305525,CO,8069,198150,Larimer County,6723986975,98048035,2596.146,37.857,40.658093,-105.486764
2011,0500000US08077,8077,Mesa County,Colorado,147083,CO,8077,198154,Mesa County,8621965147,31428362,3328.9590000000003,12.135,39.019492,-108.46183700000002
2011,0500000US08101,8101,Pueblo County,Colorado,160545,CO,8101,198166,Pueblo County,6179911297,30284241,2386.077,11.693,38.170658,-104.489892
2011,0500000US08123,8123,Weld County,Colorado,258638,CO,8123,198177,Weld County,10326656276,76677079,3987.1440000000002,29.605,40.553696,-104.394221
2011,0500000US09001,9001,Fairfield County,Connecticut,925899,CT,9001,212794,Fairfield County,1618664455,548955210,624.97,211.953,41.227413,-73.36706099999999
2011,0500000US09003,9003,Hartford County,Connecticut,894705,CT,9003,212338,Hartford County,1903947639,40133958,735.118,15.495999999999999,41.806053000000006,-72.732916
2011,0500000US09005,9005,Litchfield County,Connecticut,188789,CT,9005,212796,Litchfield County,2384262297,62138320,920.569,23.991999999999997,41.791883,-73.235404
2011,0500000US09007,9007,Middlesex County,Connecticut,166043,CT,9007,212797,Middlesex County,956491412,180679144,369.30300000000005,69.76100000000001,41.433003,-72.52278000000001
2011,0500000US09009,9009,New Haven County,Connecticut,861113,CT,9009,212798,New Haven County,1565645638,667096946,604.499,257.568,41.349717,-72.900204
2011,0500000US09011,9011,New London County,Connecticut,273502,CT,9011,212799,New London County,1722641876,276619712,665.1160000000001,106.803,41.472651,-72.108633
2011,0500000US09013,9013,Tolland County,Connecticut,152507,CT,9013,212668,Tolland County,1062613133,17533745,410.277,6.77,41.858081,-72.340978
2011,0500000US09015,9015,Windham County,Connecticut,118151,CT,9015,212801,Windham County,1328185576,21767064,512.815,8.404,41.824999,-71.990702
2011,0500000US10001,10001,Kent County,Delaware,164834,DE,10001,217271,Kent County,1518565081,549102079,586.321,212.01,39.097088,-75.50298199999999
2011,0500000US10003,10003,New Castle County,Delaware,541971,DE,10003,217270,New Castle County,1104074671,175385786,426.286,67.717,39.575915,-75.644132
2011,0500000US10005,10005,Sussex County,Delaware,200330,DE,10005,217269,Sussex County,2424465375,674255133,936.091,260.33099999999996,38.673227000000004,-75.337024
2011,0500000US11001,11001,District of Columbia,District of Columbia,617996,DC,11001,1702382,District of Columbia,158364990,18633403,61.145,7.194,38.904103000000006,-77.017229
2011,0500000US12001,12001,Alachua County,Florida,249365,FL,12001,308548,Alachua County,2266378728,242823265,875.054,93.755,29.67574,-82.357221
2011,0500000US12005,12005,Bay County,Florida,169856,FL,12005,295738,Bay County,1964402061,711451659,758.46,274.693,30.238117,-85.63143000000001
2011,0500000US12009,12009,Brevard County,Florida,543566,FL,12009,295749,Brevard County,2629960540,1402786334,1015.433,541.619,28.298303999999998,-80.700331
2011,0500000US12011,12011,Broward County,Florida,1780172,FL,12011,295753,Broward County,3126184877,300028343,1207.027,115.84200000000001,26.193535,-80.476683
2011,0500000US12015,12015,Charlotte County,Florida,160511,FL,12015,295742,Charlotte County,1764034033,458806771,681.097,177.146,26.868933000000002,-81.941077
2011,0500000US12017,12017,Citrus County,Florida,140031,FL,12017,295752,Citrus County,1507100924,495589452,581.895,191.34799999999998,28.84364,-82.52481
2011,0500000US12019,12019,Clay County,Florida,192370,FL,12019,295726,Clay County,1566445254,100334057,604.808,38.739000000000004,29.986584000000004,-81.865036
2011,0500000US12021,12021,Collier County,Florida,328134,FL,12021,295754,Collier County,5176959832,792901545,1998.835,306.14099999999996,26.118786,-81.40095500000001
2011,0500000US12023,12023,Columbia County,Florida,67485,FL,12023,306909,Columbia County,2065626671,9773963,797.543,3.7739999999999996,30.221333,-82.623168
2011,0500000US12031,12031,Duval County,Florida,870709,FL,12031,293656,Duval County,1975212116,403585670,762.6339999999999,155.825,30.335245,-81.648113
2011,0500000US12033,12033,Escambia County,Florida,299114,FL,12033,295737,Escambia County,1701332835,564141200,656.888,217.81599999999997,30.611638,-87.3389
2011,0500000US12035,12035,Flagler County,Florida,97376,FL,12035,308547,Flagler County,1257381103,221047161,485.478,85.34700000000001,29.474912,-81.286305
2011,0500000US12053,12053,Hernando County,Florida,173094,FL,12053,295751,Hernando County,1224611025,300943246,472.825,116.195,28.573043,-82.466227
2011,0500000US12055,12055,Highlands County,Florida,98630,FL,12055,295756,Highlands County,2632923680,231677932,1016.578,89.45100000000001,27.342627,-81.340921
2011,0500000US12057,12057,Hillsborough County,Florida,1267775,FL,12057,295757,Hillsborough County,2642601093,635570785,1020.314,245.395,27.906607,-82.349719
2011,0500000US12061,12061,Indian River County,Florida,138894,FL,12061,307624,Indian River County,1302340528,295574851,502.837,114.12200000000001,27.700645,-80.574794
2011,0500000US12069,12069,Lake County,Florida,301019,FL,12069,308551,Lake County,2432320587,564194105,939.1239999999999,217.83700000000002,28.764113000000002,-81.712282
2011,0500000US12071,12071,Lee County,Florida,631330,FL,12071,295758,Lee County,2031443679,1108606586,784.345,428.035,26.551634000000004,-81.89250899999999
2011,0500000US12073,12073,Leon County,Florida,277971,FL,12073,306916,Leon County,1727171503,90454011,666.865,34.924,30.45931,-84.2778
2011,0500000US12081,12081,Manatee County,Florida,327142,FL,12081,295744,Manatee County,1924779544,387447453,743.1619999999999,149.594,27.481682,-82.368767
2011,0500000US12083,12083,Marion County,Florida,332529,FL,12083,306922,Marion County,4112985503,193293405,1588.033,74.631,29.202804999999998,-82.0431
2011,0500000US12085,12085,Martin County,Florida,147495,FL,12085,308550,Martin County,1408245188,542261303,543.727,209.368,27.083603999999998,-80.398201
2011,0500000US12086,12086,Miami-Dade County,Florida,2554766,FL,12086,295755,Miami-Dade County,4917324056,1379396151,1898.59,532.5880000000001,25.61058,-80.499137
2011,0500000US12087,12087,Monroe County,Florida,73873,FL,12087,295759,Monroe County,2546040739,7133347242,983.0319999999999,2754.2009999999996,25.615457,-81.189971
2011,0500000US12089,12089,Nassau County,Florida,74195,FL,12089,295730,Nassau County,1679962718,200159392,648.637,77.282,30.605926,-81.76492900000001
2011,0500000US12091,12091,Okaloosa County,Florida,183482,FL,12091,306915,Okaloosa County,2409367476,393201926,930.262,151.816,30.665851,-86.594187
2011,0500000US12095,12095,Orange County,Florida,1169107,FL,12095,295750,Orange County,2339574474,258790917,903.315,99.92,28.514435,-81.323295
2011,0500000US12097,12097,Osceola County,Florida,276163,FL,12097,295748,Osceola County,3438608053,461983619,1327.654,178.373,28.059027,-81.139312
2011,0500000US12099,12099,Palm Beach County,Florida,1335187,FL,12099,295761,Palm Beach County,5101944591,1070020998,1969.872,413.13699999999994,26.649124,-80.448374
2011,0500000US12101,12101,Pasco County,Florida,466457,FL,12101,295739,Pasco County,1936599224,312708420,747.725,120.73700000000001,28.307465000000004,-82.464584
2011,0500000US12103,12103,Pinellas County,Florida,917398,FL,12103,295745,Pinellas County,709120966,865924096,273.793,334.335,27.903121999999996,-82.739518
2011,0500000US12105,12105,Polk County,Florida,609492,FL,12105,295747,Polk County,4653250695,553800050,1796.63,213.82299999999998,27.953115000000004,-81.69278299999999
2011,0500000US12107,12107,Putnam County,Florida,74041,FL,12107,306910,Putnam County,1885199824,256515596,727.88,99.041,29.606006,-81.740894
2011,0500000US12109,12109,St. Johns County,Florida,195823,FL,12109,308371,St. Johns County,1555777526,571964717,600.689,220.83700000000002,29.890644,-81.383948
2011,0500000US12111,12111,St. Lucie County,Florida,280379,FL,12111,308372,St. Lucie County,1480637109,300862878,571.677,116.164,27.379812,-80.443537
2011,0500000US12113,12113,Santa Rosa County,Florida,154104,FL,12113,306914,Santa Rosa County,2620446204,419623382,1011.76,162.018,30.701838000000002,-87.012762
2011,0500000US12115,12115,Sarasota County,Florida,382213,FL,12115,295741,Sarasota County,1439467414,438988188,555.781,169.49400000000003,27.184386,-82.365835
2011,0500000US12117,12117,Seminole County,Florida,425071,FL,12117,303665,Seminole County,801546672,92810898,309.47900000000004,35.834,28.690092,-81.131989
2011,0500000US12119,12119,Sumter County,Florida,97756,FL,12119,295740,Sumter County,1417596662,84144128,547.337,32.488,28.714294,-82.074715
2011,0500000US12127,12127,Volusia County,Florida,494804,FL,12127,306921,Volusia County,2851713758,858278452,1101.053,331.38300000000004,29.057769,-81.161792
2011,0500000US13013,13013,Barrow County,Georgia,69912,GA,13013,356976,Barrow County,415349721,6642220,160.36700000000002,2.565,33.992009,-83.712303
2011,0500000US13015,13015,Bartow County,Georgia,100421,GA,13015,351604,Bartow County,1190219024,27368325,459.546,10.567,34.240916999999996,-84.838188
2011,0500000US13021,13021,Bibb County,Georgia,156433,GA,13021,1672039,Bibb County,645714764,14488557,249.312,5.593999999999999,32.808844,-83.694193
2011,0500000US13031,13031,Bulloch County,Georgia,72881,GA,13031,350302,Bulloch County,1743037409,40494139,672.9910000000001,15.635,32.393408,-81.74381
2011,0500000US13045,13045,Carroll County,Georgia,111159,GA,13045,326650,Carroll County,1292492346,12284897,499.034,4.743,33.582237,-85.080527
2011,0500000US13051,13051,Chatham County,Georgia,271544,GA,13051,1694477,Chatham County,1110634444,526916835,428.81800000000004,203.44400000000002,31.980412,-81.085206
2011,0500000US13057,13057,Cherokee County,Georgia,218286,GA,13057,1685718,Cherokee County,1092190453,32938535,421.69699999999995,12.718,34.244316999999995,-84.47505699999999
2011,0500000US13059,13059,Clarke County,Georgia,117344,GA,13059,1672699,Clarke County,308738453,4741286,119.205,1.831,33.952185,-83.367152
2011,0500000US13063,13063,Clayton County,Georgia,261532,GA,13063,1672399,Clayton County,366862138,7057627,141.64600000000002,2.725,33.542685999999996,-84.35557299999999
2011,0500000US13067,13067,Cobb County,Georgia,697553,GA,13067,1686112,Cobb County,879701643,12597293,339.655,4.864,33.93994,-84.574166
2011,0500000US13073,13073,Columbia County,Georgia,128112,GA,13073,348865,Columbia County,751327584,45369171,290.089,17.517,33.547631,-82.252296
2011,0500000US13077,13077,Coweta County,Georgia,129629,GA,13077,326666,Coweta County,1141971255,12730357,440.918,4.915,33.352897,-84.76213800000001
2011,0500000US13089,13089,DeKalb County,Georgia,699893,GA,13089,1687424,DeKalb County,693055897,9198256,267.59,3.551,33.770661,-84.226343
2011,0500000US13095,13095,Dougherty County,Georgia,94788,GA,13095,351259,Dougherty County,851140302,15396056,328.62699999999995,5.944,31.532588,-84.20904
2011,0500000US13097,13097,Douglas County,Georgia,133355,GA,13097,1686467,Douglas County,518293193,2485429,200.114,0.96,33.699317,-84.76594399999999
2011,0500000US13113,13113,Fayette County,Georgia,107784,GA,13113,1687740,Fayette County,503398796,12846500,194.363,4.96,33.412717,-84.493941
2011,0500000US13115,13115,Floyd County,Georgia,95989,GA,13115,353665,Floyd County,1320694741,22123843,509.923,8.542,34.263677,-85.21373
2011,0500000US13117,13117,Forsyth County,Georgia,181840,GA,13117,1673358,Forsyth County,580297280,59743068,224.054,23.066999999999997,34.225143,-84.12743499999999
2011,0500000US13121,13121,Fulton County,Georgia,949599,GA,13121,1694833,Fulton County,1364178479,19792701,526.712,7.642,33.790034000000006,-84.468182
2011,0500000US13127,13127,Glynn County,Georgia,80386,GA,13127,1671513,Glynn County,1087272600,428512639,419.798,165.45,31.212746000000003,-81.496517
2011,0500000US13135,13135,Gwinnett County,Georgia,824941,GA,13135,1688166,Gwinnett County,1114908667,16358522,430.469,6.316,33.959148,-84.023085
2011,0500000US13139,13139,Hall County,Georgia,183052,GA,13139,1686953,Hall County,1017306098,94561948,392.784,36.510999999999996,34.317588,-83.818497
2011,0500000US13151,13151,Henry County,Georgia,207360,GA,13151,1671894,Henry County,825200366,20443876,318.612,7.893,33.452946999999995,-84.154021
2011,0500000US13153,13153,Houston County,Georgia,143925,GA,13153,1671693,Houston County,972671315,11319340,375.551,4.37,32.458381,-83.662856
2011,0500000US13179,13179,Liberty County,Georgia,65451,GA,13179,357095,Liberty County,1337285587,223252811,516.3290000000001,86.198,31.807458,-81.457871
2011,0500000US13185,13185,Lowndes County,Georgia,111885,GA,13185,326720,Lowndes County,1284858631,37525413,496.087,14.489,30.833127,-83.268992
2011,0500000US13215,13215,Muscogee County,Georgia,194107,GA,13215,357428,Muscogee County,560530243,11873622,216.422,4.584,32.510197,-84.874946
2011,0500000US13217,13217,Newton County,Georgia,100814,GA,13217,1673547,Newton County,704988503,18130753,272.198,7.0,33.544021,-83.85518499999999
2011,0500000US13223,13223,Paulding County,Georgia,143542,GA,13223,349912,Paulding County,808832044,5309331,312.29200000000003,2.05,33.921026,-84.867162
2011,0500000US13245,13245,Richmond County,Georgia,201217,GA,13245,358024,Richmond County,840008393,11042219,324.329,4.263,33.361487,-82.074998
2011,0500000US13247,13247,Rockdale County,Georgia,85765,GA,13247,357592,Rockdale County,336205278,5926396,129.81,2.2880000000000003,33.652081,-84.02637
2011,0500000US13285,13285,Troup County,Georgia,67764,GA,13285,1673298,Troup County,1072232618,82803338,413.991,31.971,33.034482000000004,-85.02835999999999
2011,0500000US13295,13295,Walker County,Georgia,68848,GA,13295,354216,Walker County,1156146017,1672676,446.39,0.6459999999999999,34.735827,-85.305385
2011,0500000US13297,13297,Walton County,Georgia,84580,GA,13297,351264,Walton County,843525615,11170130,325.687,4.313,33.783887,-83.731829
2011,0500000US13313,13313,Whitfield County,Georgia,103184,GA,13313,353513,Whitfield County,752293531,1533754,290.462,0.5920000000000001,34.801726,-84.968541
2011,0500000US15001,15001,Hawaii County,Hawaii,186738,HI,15001,365280,Hawaii County,10433651107,2739477691,4028.455,1057.718,19.597764,-155.502443
2011,0500000US15003,15003,Honolulu County,Hawaii,963607,HI,15003,365281,Honolulu County,1555505156,4054940027,600.5840000000001,1565.621,21.461365,-158.201974
2011,0500000US15007,15007,Kauai County,Hawaii,67701,HI,15007,365282,Kauai County,1605560469,1674243566,619.91,646.429,22.012038,-159.705965
2011,0500000US15009,15009,Maui County,Hawaii,156693,HI,15009,365283,Maui County,3008359138,3203293646,1161.5339999999999,1236.799,20.855930999999998,-156.60155
2011,0500000US16001,16001,Ada County,Idaho,400842,ID,16001,395066,Ada County,2726291052,20291587,1052.627,7.835,43.451477000000004,-116.244376
2011,0500000US16005,16005,Bannock County,Idaho,83691,ID,16005,395091,Bannock County,2880037048,91799953,1111.989,35.444,42.692921000000005,-112.228982
2011,0500000US16019,16019,Bonneville County,Idaho,105772,ID,16019,395407,Bonneville County,4833106288,89505250,1866.0729999999999,34.558,43.395171000000005,-111.62187800000001
2011,0500000US16027,16027,Canyon County,Idaho,191694,ID,16027,399406,Canyon County,1521269418,41912557,587.365,16.183,43.623051000000004,-116.708527
2011,0500000US16055,16055,Kootenai County,Idaho,141132,ID,16055,395661,Kootenai County,3222281604,185181742,1244.13,71.499,47.677113,-116.69491799999999
2011,0500000US16083,16083,Twin Falls County,Idaho,78005,ID,16083,399334,Twin Falls County,4975933315,18401638,1921.219,7.105,42.352309000000005,-114.66563899999998
2011,0500000US17001,17001,Adams County,Illinois,67159,IL,17001,424202,Adams County,2214972286,41784365,855.206,16.133,39.986052,-91.19496099999999
2011,0500000US17019,17019,Champaign County,Illinois,201685,IL,17019,424211,Champaign County,2580293767,5531832,996.257,2.136,40.13898,-88.196996
2011,0500000US17031,17031,Cook County,Illinois,5217080,IL,17031,1784766,Cook County,2448400204,1785626819,945.3330000000001,689.434,41.894294,-87.645455
2011,0500000US17037,17037,DeKalb County,Illinois,104743,IL,17037,422190,DeKalb County,1635193208,8568342,631.352,3.3080000000000003,41.894612,-88.768991
2011,0500000US17043,17043,DuPage County,Illinois,923222,IL,17043,422191,DuPage County,848258564,22857568,327.514,8.825,41.852058,-88.086038
2011,0500000US17089,17089,Kane County,Illinois,520271,IL,17089,424246,Kane County,1347216444,10775726,520.163,4.1610000000000005,41.939594,-88.42804
2011,0500000US17091,17091,Kankakee County,Illinois,113698,IL,17091,424247,Kankakee County,1752310524,12413735,676.571,4.793,41.139509999999994,-87.86111700000001
2011,0500000US17093,17093,Kendall County,Illinois,116631,IL,17093,424248,Kendall County,829537625,5118525,320.286,1.976,41.58814,-88.430626
2011,0500000US17097,17097,Lake County,Illinois,706222,IL,17097,1784796,Lake County,1149077255,2395036797,443.661,924.7289999999999,42.326444,-87.43611800000001
