Year,Utility,Net Generation MWh,Plant State,Primary Mover
2010,KCP&L Greater Missouri Operations Co,0.9758159329618321,,ST
2010,KCP&L Greater Missouri Operations Co,0.02418406703816785,,GT
2010,KCP&L Greater Missouri Operations Co,0.0,,IC
2010,KCP&L Greater Missouri Operations Co,0.0,,CS
2010,KCP&L Greater Missouri Operations Co,0.0,,PV
2010,KCP&L Greater Missouri Operations Co,0.0,,PS
2010,KCP&L Greater Missouri Operations Co,0.0,,WT
2010,KCP&L Greater Missouri Operations Co,0.0,,OT
2010,KCP&L Greater Missouri Operations Co,0.0,,BT
2010,KCP&L Greater Missouri Operations Co,0.0,,FC
2010,KCP&L Greater Missouri Operations Co,0.0,,CP
2010,Chillicothe Municipal Utils,0.0,,HY
2010,Chillicothe Municipal Utils,0.0,,CA
2010,Chillicothe Municipal Utils,0.0,,CT
2010,Chillicothe Municipal Utils,0.0,,ST
2010,Chillicothe Municipal Utils,0.8336079077429983,,GT
2010,Chillicothe Municipal Utils,0.16639209225700163,,IC
2010,Chillicothe Municipal Utils,0.0,,CS
2010,Chillicothe Municipal Utils,0.0,,PV
2010,Chillicothe Municipal Utils,0.0,,PS
2010,Chillicothe Municipal Utils,0.0,,WT
2010,Chillicothe Municipal Utils,0.0,,OT
2010,Chillicothe Municipal Utils,0.0,,BT
2010,Chillicothe Municipal Utils,0.0,,FC
2010,Chillicothe Municipal Utils,0.0,,CP
2010,Independence City of,0.0,,HY
2010,Independence City of,0.0,,CA
2010,Independence City of,0.0,,CT
2010,Independence City of,0.9899447355199885,,ST
2010,Independence City of,0.010055264480011483,,GT
2010,Independence City of,0.0,,IC
2010,Independence City of,0.0,,CS
2010,Independence City of,0.0,,PV
2010,Independence City of,0.0,,PS
2010,Independence City of,0.0,,WT
2010,Independence City of,0.0,,OT
2010,Independence City of,0.0,,BT
2010,Independence City of,0.0,,FC
2010,Independence City of,0.0,,CP
2010,City Utilities of Springfield,0.0,,HY
2010,City Utilities of Springfield,0.0,,CA
2010,City Utilities of Springfield,0.0,,CT
2010,City Utilities of Springfield,0.9532563890617574,,ST
2010,City Utilities of Springfield,0.038894056031189866,,GT
2010,City Utilities of Springfield,0.007849554907052718,,IC
2010,City Utilities of Springfield,0.0,,CS
2010,City Utilities of Springfield,0.0,,PV
2010,City Utilities of Springfield,0.0,,PS
2010,City Utilities of Springfield,0.0,,WT
2010,City Utilities of Springfield,0.0,,OT
2010,City Utilities of Springfield,0.0,,BT
2010,City Utilities of Springfield,0.0,,FC
2010,City Utilities of Springfield,0.0,,CP
2010,"Associated Electric Coop, Inc",0.0,,HY
2010,"Associated Electric Coop, Inc",0.0,,CA
2010,"Associated Electric Coop, Inc",0.08745810733361334,,CT
2010,"Associated Electric Coop, Inc",0.8649545031114799,,ST
2010,"Associated Electric Coop, Inc",0.0038554650377403727,,GT
2010,"Associated Electric Coop, Inc",0.0,,IC
2010,"Associated Electric Coop, Inc",0.04373192451716647,,CS
2010,"Associated Electric Coop, Inc",0.0,,PV
2010,"Associated Electric Coop, Inc",0.0,,PS
2010,"Associated Electric Coop, Inc",0.0,,WT
2010,"Associated Electric Coop, Inc",0.0,,OT
2010,"Associated Electric Coop, Inc",0.0,,BT
2010,"Associated Electric Coop, Inc",0.0,,FC
2010,"Associated Electric Coop, Inc",0.0,,CP
2010,Montana-Dakota Utilities Co,0.0,,HY
2010,Montana-Dakota Utilities Co,0.0,,CA
2010,Montana-Dakota Utilities Co,0.0,,CT
2010,Montana-Dakota Utilities Co,0.8853787006282139,,ST
2010,Montana-Dakota Utilities Co,0.008615720754546228,,GT
2010,Montana-Dakota Utilities Co,2.1547382154673573e-06,,IC
2010,Montana-Dakota Utilities Co,0.0,,CS
2010,Montana-Dakota Utilities Co,0.0,,PV
2010,Montana-Dakota Utilities Co,0.0,,PS
2010,Montana-Dakota Utilities Co,0.10600342387902438,,WT
2010,Montana-Dakota Utilities Co,0.0,,OT
2010,Montana-Dakota Utilities Co,0.0,,BT
2010,Montana-Dakota Utilities Co,0.0,,FC
2010,Montana-Dakota Utilities Co,0.0,,CP
2010,PPL Montana LLC,0.16752881915487083,,HY
2010,PPL Montana LLC,0.0,,CA
2010,PPL Montana LLC,0.0,,CT
2010,PPL Montana LLC,0.8324711808451294,,ST
2010,PPL Montana LLC,0.0,,GT
2010,PPL Montana LLC,0.0,,IC
2010,PPL Montana LLC,0.0,,CS
2010,PPL Montana LLC,0.0,,PV
2010,PPL Montana LLC,0.0,,PS
2010,PPL Montana LLC,0.0,,WT
2010,PPL Montana LLC,0.0,,OT
2010,PPL Montana LLC,0.0,,BT
2010,PPL Montana LLC,0.0,,FC
2010,PPL Montana LLC,0.0,,CP
2010,Nebraska Public Power District,0.006135275852120915,,HY
2010,Nebraska Public Power District,0.0,,CA
2010,Nebraska Public Power District,0.002458674350552572,,CT
2010,Nebraska Public Power District,0.9808298781168054,,ST
2010,Nebraska Public Power District,4.1945422519604006e-05,,GT
2010,Nebraska Public Power District,2.1161448503209e-06,,IC
2010,Nebraska Public Power District,0.0,,CS
2010,Nebraska Public Power District,0.0,,PV
2010,Nebraska Public Power District,0.0,,PS
2010,Nebraska Public Power District,0.010532110113151182,,WT
2010,Nebraska Public Power District,0.0,,OT
2010,Nebraska Public Power District,0.0,,BT
2010,Nebraska Public Power District,0.0,,FC
2010,Nebraska Public Power District,0.0,,CP
2010,Lincoln Electric System,0.0,,HY
2010,Lincoln Electric System,0.0,,CA
2010,Lincoln Electric System,0.8594143619470704,,CT
2010,Lincoln Electric System,0.0,,ST
2010,Lincoln Electric System,0.11858132206481206,,GT
2010,Lincoln Electric System,0.0010203068143854232,,IC
2010,Lincoln Electric System,0.0,,CS
2010,Lincoln Electric System,0.0,,PV
2010,Lincoln Electric System,0.0,,PS
2010,Lincoln Electric System,0.020984009173732065,,WT
2010,Lincoln Electric System,0.0,,OT
2010,Lincoln Electric System,0.0,,BT
2010,Lincoln Electric System,0.0,,FC
2010,Lincoln Electric System,0.0,,CP
2010,Omaha Public Power District,0.0,,HY
2010,Omaha Public Power District,0.0,,CA
2010,Omaha Public Power District,0.0,,CT
2010,Omaha Public Power District,0.9902904705137259,,ST
2010,Omaha Public Power District,0.006338594785823057,,GT
2010,Omaha Public Power District,0.0033709347004510816,,IC
2010,Omaha Public Power District,0.0,,CS
2010,Omaha Public Power District,0.0,,PV
2010,Omaha Public Power District,0.0,,PS
2010,Omaha Public Power District,0.0,,WT
2010,Omaha Public Power District,0.0,,OT
2010,Omaha Public Power District,0.0,,BT
2010,Omaha Public Power District,0.0,,FC
2010,Omaha Public Power District,0.0,,CP
2010,Nevada Power Co,0.0,,HY
2010,Nevada Power Co,0.0,,CA
2010,Nevada Power Co,0.7311509025985198,,CT
2010,Nevada Power Co,0.25792619917624277,,ST
2010,Nevada Power Co,0.010922898225237527,,GT
2010,Nevada Power Co,0.0,,IC
2010,Nevada Power Co,0.0,,CS
2010,Nevada Power Co,0.0,,PV
2010,Nevada Power Co,0.0,,PS
2010,Nevada Power Co,0.0,,WT
2010,Nevada Power Co,0.0,,OT
2010,Nevada Power Co,0.0,,BT
2010,Nevada Power Co,0.0,,FC
2010,Nevada Power Co,0.0,,CP
2010,Sierra Pacific Power Co,0.0,,HY
2010,Sierra Pacific Power Co,0.0,,CA
2010,Sierra Pacific Power Co,0.4274068497954412,,CT
2010,Sierra Pacific Power Co,0.5692547516072471,,ST
2010,Sierra Pacific Power Co,0.003338398597311513,,GT
2010,Sierra Pacific Power Co,0.0,,IC
2010,Sierra Pacific Power Co,0.0,,CS
2010,Sierra Pacific Power Co,0.0,,PV
2010,Sierra Pacific Power Co,0.0,,PS
2010,Sierra Pacific Power Co,0.0,,WT
2010,Sierra Pacific Power Co,0.0,,OT
2010,Sierra Pacific Power Co,0.0,,BT
2010,Sierra Pacific Power Co,0.0,,FC
2010,Sierra Pacific Power Co,0.0,,CP
2010,Public Service Co of NH,0.08404617079602328,,HY
2010,Public Service Co of NH,0.0,,CA
2010,Public Service Co of NH,0.0,,CT
2010,Public Service Co of NH,0.915651050969091,,ST
2010,Public Service Co of NH,0.0003027782348856717,,GT
2010,Public Service Co of NH,0.0,,IC
2010,Public Service Co of NH,0.0,,CS
2010,Public Service Co of NH,0.0,,PV
2010,Public Service Co of NH,0.0,,PS
2010,Public Service Co of NH,0.0,,WT
2010,Public Service Co of NH,0.0,,OT
2010,Public Service Co of NH,0.0,,BT
2010,Public Service Co of NH,0.0,,FC
2010,Public Service Co of NH,0.0,,CP
2010,RC Cape May Holdings LLC,0.0,,HY
2010,RC Cape May Holdings LLC,0.0,,CA
2010,RC Cape May Holdings LLC,0.0,,CT
2010,RC Cape May Holdings LLC,0.9995778888338882,,ST
2010,RC Cape May Holdings LLC,0.0,,GT
2010,RC Cape May Holdings LLC,0.00042211116611176293,,IC
2010,RC Cape May Holdings LLC,0.0,,CS
2010,RC Cape May Holdings LLC,0.0,,PV
2010,RC Cape May Holdings LLC,0.0,,PS
2010,RC Cape May Holdings LLC,0.0,,WT
2010,RC Cape May Holdings LLC,0.0,,OT
2010,RC Cape May Holdings LLC,0.0,,BT
2010,RC Cape May Holdings LLC,0.0,,FC
2010,RC Cape May Holdings LLC,0.0,,CP
2010,Calpine New Jersey Generation LLC,0.0,,HY
2010,Calpine New Jersey Generation LLC,0.0,,CA
2010,Calpine New Jersey Generation LLC,0.0,,CT
2010,Calpine New Jersey Generation LLC,0.694746262491825,,ST
2010,Calpine New Jersey Generation LLC,0.30525373750817486,,GT
2010,Calpine New Jersey Generation LLC,0.0,,IC
2010,Calpine New Jersey Generation LLC,0.0,,CS
2010,Calpine New Jersey Generation LLC,0.0,,PV
2010,Calpine New Jersey Generation LLC,0.0,,PS
2010,Calpine New Jersey Generation LLC,0.0,,WT
2010,Calpine New Jersey Generation LLC,0.0,,OT
2010,Calpine New Jersey Generation LLC,0.0,,BT
2010,Calpine New Jersey Generation LLC,0.0,,FC
2010,Calpine New Jersey Generation LLC,0.0,,CP
2010,PSEG Fossil LLC,0.0,,HY
2010,PSEG Fossil LLC,0.0,,CA
2010,PSEG Fossil LLC,0.6467106180462063,,CT
2010,PSEG Fossil LLC,0.2983404909448452,,ST
2010,PSEG Fossil LLC,0.05494889100894841,,GT
2010,PSEG Fossil LLC,0.0,,IC
2010,PSEG Fossil LLC,0.0,,CS
2010,PSEG Fossil LLC,0.0,,PV
2010,PSEG Fossil LLC,0.0,,PS
2010,PSEG Fossil LLC,0.0,,WT
2010,PSEG Fossil LLC,0.0,,OT
2010,PSEG Fossil LLC,0.0,,BT
2010,PSEG Fossil LLC,0.0,,FC
2010,PSEG Fossil LLC,0.0,,CP
2010,PSEG Nuclear LLC,0.0,,HY
2010,PSEG Nuclear LLC,0.0,,CA
2010,PSEG Nuclear LLC,0.0,,CT
2010,PSEG Nuclear LLC,0.9999847002207037,,ST
2010,PSEG Nuclear LLC,1.529977929624636e-05,,GT
2010,PSEG Nuclear LLC,0.0,,IC
2010,PSEG Nuclear LLC,0.0,,CS
2010,PSEG Nuclear LLC,0.0,,PV
2010,PSEG Nuclear LLC,0.0,,PS
2010,PSEG Nuclear LLC,0.0,,WT
2010,PSEG Nuclear LLC,0.0,,OT
2010,PSEG Nuclear LLC,0.0,,BT
2010,PSEG Nuclear LLC,0.0,,FC
2010,PSEG Nuclear LLC,0.0,,CP
2010,Southwestern Public Service Co,0.0,,HY
2010,Southwestern Public Service Co,0.0,,CA
2010,Southwestern Public Service Co,0.0,,CT
2010,Southwestern Public Service Co,0.9947012734370637,,ST
2010,Southwestern Public Service Co,0.005298726562936287,,GT
2010,Southwestern Public Service Co,0.0,,IC
2010,Southwestern Public Service Co,0.0,,CS
2010,Southwestern Public Service Co,0.0,,PV
2010,Southwestern Public Service Co,0.0,,PS
2010,Southwestern Public Service Co,0.0,,WT
2010,Southwestern Public Service Co,0.0,,OT
2010,Southwestern Public Service Co,0.0,,BT
2010,Southwestern Public Service Co,0.0,,FC
2010,Southwestern Public Service Co,0.0,,CP
2010,Public Service Co of NM,0.0,,HY
2010,Public Service Co of NM,0.0,,CA
2010,Public Service Co of NM,0.1266158257827907,,CT
2010,Public Service Co of NM,0.8703000019007584,,ST
2010,Public Service Co of NM,0.0030841723164508764,,GT
2010,Public Service Co of NM,0.0,,IC
2010,Public Service Co of NM,0.0,,CS
2010,Public Service Co of NM,0.0,,PV
2010,Public Service Co of NM,0.0,,PS
2010,Public Service Co of NM,0.0,,WT
2010,Public Service Co of NM,0.0,,OT
2010,Public Service Co of NM,0.0,,BT
2010,Public Service Co of NM,0.0,,FC
2010,Public Service Co of NM,0.0,,CP
2010,Dynegy Northeast Gen Inc,0.0,,HY
2010,Dynegy Northeast Gen Inc,0.0,,CA
2010,Dynegy Northeast Gen Inc,0.0,,CT
2010,Dynegy Northeast Gen Inc,0.9999838915449941,,ST
2010,Dynegy Northeast Gen Inc,0.0,,GT
2010,Dynegy Northeast Gen Inc,1.6108455005863477e-05,,IC
2010,Dynegy Northeast Gen Inc,0.0,,CS
2010,Dynegy Northeast Gen Inc,0.0,,PV
2010,Dynegy Northeast Gen Inc,0.0,,PS
2010,Dynegy Northeast Gen Inc,0.0,,WT
2010,Dynegy Northeast Gen Inc,0.0,,OT
2010,Dynegy Northeast Gen Inc,0.0,,BT
2010,Dynegy Northeast Gen Inc,0.0,,FC
2010,Dynegy Northeast Gen Inc,0.0,,CP
2010,Consolidated Edison Co-NY Inc,0.0,,HY
2010,Consolidated Edison Co-NY Inc,0.0,,CA
2010,Consolidated Edison Co-NY Inc,0.0,,CT
2010,Consolidated Edison Co-NY Inc,0.28945720917356954,,ST
2010,Consolidated Edison Co-NY Inc,0.7105427908264305,,GT
2010,Consolidated Edison Co-NY Inc,0.0,,IC
2010,Consolidated Edison Co-NY Inc,0.0,,CS
2010,Consolidated Edison Co-NY Inc,0.0,,PV
2010,Consolidated Edison Co-NY Inc,0.0,,PS
2010,Consolidated Edison Co-NY Inc,0.0,,WT
2010,Consolidated Edison Co-NY Inc,0.0,,OT
2010,Consolidated Edison Co-NY Inc,0.0,,BT
2010,Consolidated Edison Co-NY Inc,0.0,,FC
2010,Consolidated Edison Co-NY Inc,0.0,,CP
2010,U S Power Generating Company LLC,0.0,,HY
2010,U S Power Generating Company LLC,0.0,,CA
2010,U S Power Generating Company LLC,0.0,,CT
2010,U S Power Generating Company LLC,0.9262642143951151,,ST
2010,U S Power Generating Company LLC,0.0737357856048849,,GT
2010,U S Power Generating Company LLC,0.0,,IC
2010,U S Power Generating Company LLC,0.0,,CS
2010,U S Power Generating Company LLC,0.0,,PV
2010,U S Power Generating Company LLC,0.0,,PS
2010,U S Power Generating Company LLC,0.0,,WT
2010,U S Power Generating Company LLC,0.0,,OT
2010,U S Power Generating Company LLC,0.0,,BT
2010,U S Power Generating Company LLC,0.0,,FC
2010,U S Power Generating Company LLC,0.0,,CP
2010,TC Ravenswood LLC,0.0,,HY
2010,TC Ravenswood LLC,0.0,,CA
2010,TC Ravenswood LLC,0.3462437776515406,,CT
2010,TC Ravenswood LLC,0.6451978485328886,,ST
2010,TC Ravenswood LLC,0.008558373815570824,,GT
2010,TC Ravenswood LLC,0.0,,IC
2010,TC Ravenswood LLC,0.0,,CS
2010,TC Ravenswood LLC,0.0,,PV
2010,TC Ravenswood LLC,0.0,,PS
2010,TC Ravenswood LLC,0.0,,WT
2010,TC Ravenswood LLC,0.0,,OT
2010,TC Ravenswood LLC,0.0,,BT
2010,TC Ravenswood LLC,0.0,,FC
2010,TC Ravenswood LLC,0.0,,CP
2010,National Grid Generation LLC,0.0,,HY
2010,National Grid Generation LLC,0.0,,CA
2010,National Grid Generation LLC,0.0,,CT
2010,National Grid Generation LLC,0.9325293681183231,,ST
2010,National Grid Generation LLC,0.06720338052962463,,GT
2010,National Grid Generation LLC,0.00026725135205221077,,IC
2010,National Grid Generation LLC,0.0,,CS
2010,National Grid Generation LLC,0.0,,PV
2010,National Grid Generation LLC,0.0,,PS
2010,National Grid Generation LLC,0.0,,WT
2010,National Grid Generation LLC,0.0,,OT
2010,National Grid Generation LLC,0.0,,BT
2010,National Grid Generation LLC,0.0,,FC
2010,National Grid Generation LLC,0.0,,CP
2010,Erie Boulevard Hydropower LP,1.0,,HY
2010,Erie Boulevard Hydropower LP,0.0,,CA
2010,Erie Boulevard Hydropower LP,0.0,,CT
2010,Erie Boulevard Hydropower LP,0.0,,ST
2010,Erie Boulevard Hydropower LP,0.0,,GT
2010,Erie Boulevard Hydropower LP,0.0,,IC
2010,Erie Boulevard Hydropower LP,0.0,,CS
2010,Erie Boulevard Hydropower LP,0.0,,PV
2010,Erie Boulevard Hydropower LP,0.0,,PS
2010,Erie Boulevard Hydropower LP,0.0,,WT
2010,Erie Boulevard Hydropower LP,0.0,,OT
2010,Erie Boulevard Hydropower LP,0.0,,BT
2010,Erie Boulevard Hydropower LP,0.0,,FC
2010,Erie Boulevard Hydropower LP,0.0,,CP
2010,AER NY Gen LLC,0.9714508359308586,,HY
2010,AER NY Gen LLC,0.0,,CA
2010,AER NY Gen LLC,0.0,,CT
2010,AER NY Gen LLC,0.0,,ST
2010,AER NY Gen LLC,0.0285491640691414,,GT
2010,AER NY Gen LLC,0.0,,IC
2010,AER NY Gen LLC,0.0,,CS
2010,AER NY Gen LLC,0.0,,PV
2010,AER NY Gen LLC,0.0,,PS
2010,AER NY Gen LLC,0.0,,WT
2010,AER NY Gen LLC,0.0,,OT
2010,AER NY Gen LLC,0.0,,BT
2010,AER NY Gen LLC,0.0,,FC
2010,AER NY Gen LLC,0.0,,CP
2010,Rochester Gas & Electric Corp,0.41306434980501855,,HY
2010,Rochester Gas & Electric Corp,0.17517512771581306,,CA
2010,Rochester Gas & Electric Corp,0.38020790119359466,,CT
2010,Rochester Gas & Electric Corp,0.0,,ST
2010,Rochester Gas & Electric Corp,0.03155262128557374,,GT
2010,Rochester Gas & Electric Corp,0.0,,IC
2010,Rochester Gas & Electric Corp,0.0,,CS
2010,Rochester Gas & Electric Corp,0.0,,PV
2010,Rochester Gas & Electric Corp,0.0,,PS
2010,Rochester Gas & Electric Corp,0.0,,WT
2010,Rochester Gas & Electric Corp,0.0,,OT
2010,Rochester Gas & Electric Corp,0.0,,BT
2010,Rochester Gas & Electric Corp,0.0,,FC
2010,Rochester Gas & Electric Corp,0.0,,CP
2010,Jamestown Board of Public Util,0.0,,HY
2010,Jamestown Board of Public Util,0.675250630542681,,CA
2010,Jamestown Board of Public Util,0.324749369457319,,CT
2010,Jamestown Board of Public Util,0.0,,ST
2010,Jamestown Board of Public Util,0.0,,GT
2010,Jamestown Board of Public Util,0.0,,IC
2010,Jamestown Board of Public Util,0.0,,CS
2010,Jamestown Board of Public Util,0.0,,PV
2010,Jamestown Board of Public Util,0.0,,PS
2010,Jamestown Board of Public Util,0.0,,WT
2010,Jamestown Board of Public Util,0.0,,OT
2010,Jamestown Board of Public Util,0.0,,BT
2010,Jamestown Board of Public Util,0.0,,FC
2010,Jamestown Board of Public Util,0.0,,CP
2010,Progress Energy Carolinas Inc,0.009780522562997569,,HY
2010,Progress Energy Carolinas Inc,0.0,,CA
2010,Progress Energy Carolinas Inc,0.03256622955030488,,CT
2010,Progress Energy Carolinas Inc,0.9230254803381284,,ST
2010,Progress Energy Carolinas Inc,0.034627767548569145,,GT
2010,Progress Energy Carolinas Inc,0.0,,IC
2010,Progress Energy Carolinas Inc,0.0,,CS
2010,Progress Energy Carolinas Inc,0.0,,PV
2010,Progress Energy Carolinas Inc,0.0,,PS
2010,Progress Energy Carolinas Inc,0.0,,WT
2010,Progress Energy Carolinas Inc,0.0,,OT
2010,Progress Energy Carolinas Inc,0.0,,BT
2010,Progress Energy Carolinas Inc,0.0,,FC
2010,Progress Energy Carolinas Inc,0.0,,CP
2010,"Duke Energy Carolinas, LLC",0.018623286731688272,,HY
2010,"Duke Energy Carolinas, LLC",0.0,,CA
2010,"Duke Energy Carolinas, LLC",0.0,,CT
2010,"Duke Energy Carolinas, LLC",0.9753263481423113,,ST
2010,"Duke Energy Carolinas, LLC",0.006015183406898358,,GT
2010,"Duke Energy Carolinas, LLC",0.0,,IC
2010,"Duke Energy Carolinas, LLC",0.0,,CS
2010,"Duke Energy Carolinas, LLC",3.5181719102186984e-05,,PV
2010,"Duke Energy Carolinas, LLC",0.0,,PS
2010,"Duke Energy Carolinas, LLC",0.0,,WT
2010,"Duke Energy Carolinas, LLC",0.0,,OT
2010,"Duke Energy Carolinas, LLC",0.0,,BT
2010,"Duke Energy Carolinas, LLC",0.0,,FC
2010,"Duke Energy Carolinas, LLC",0.0,,CP
2010,Virginia Electric & Power Co,0.010156757693034835,,HY
2010,Virginia Electric & Power Co,0.0,,CA
2010,Virginia Electric & Power Co,0.09972482022079368,,CT
2010,Virginia Electric & Power Co,0.8623866525165647,,ST
2010,Virginia Electric & Power Co,0.027731769569606796,,GT
2010,Virginia Electric & Power Co,0.0,,IC
2010,Virginia Electric & Power Co,0.0,,CS
2010,Virginia Electric & Power Co,0.0,,PV
2010,Virginia Electric & Power Co,0.0,,PS
2010,Virginia Electric & Power Co,0.0,,WT
2010,Virginia Electric & Power Co,0.0,,OT
2010,Virginia Electric & Power Co,0.0,,BT
2010,Virginia Electric & Power Co,0.0,,FC
2010,Virginia Electric & Power Co,0.0,,CP
2010,North Carolina El Member Corp,0.0,,HY
2010,North Carolina El Member Corp,0.0,,CA
2010,North Carolina El Member Corp,0.0,,CT
2010,North Carolina El Member Corp,0.0,,ST
2010,North Carolina El Member Corp,0.9972714721618184,,GT
2010,North Carolina El Member Corp,0.002728527838181505,,IC
2010,North Carolina El Member Corp,0.0,,CS
2010,North Carolina El Member Corp,0.0,,PV
2010,North Carolina El Member Corp,0.0,,PS
2010,North Carolina El Member Corp,0.0,,WT
2010,North Carolina El Member Corp,0.0,,OT
2010,North Carolina El Member Corp,0.0,,BT
2010,North Carolina El Member Corp,0.0,,FC
2010,North Carolina El Member Corp,0.0,,CP
2010,USCE-Missouri River District,1.0,,HY
2010,USCE-Missouri River District,0.0,,CA
2010,USCE-Missouri River District,0.0,,CT
2010,USCE-Missouri River District,0.0,,ST
2010,USCE-Missouri River District,0.0,,GT
2010,USCE-Missouri River District,0.0,,IC
2010,USCE-Missouri River District,0.0,,CS
2010,USCE-Missouri River District,0.0,,PV
2010,USCE-Missouri River District,0.0,,PS
2010,USCE-Missouri River District,0.0,,WT
2010,USCE-Missouri River District,0.0,,OT
2010,USCE-Missouri River District,0.0,,BT
2010,USCE-Missouri River District,0.0,,FC
2010,USCE-Missouri River District,0.0,,CP
2010,Basin Electric Power Coop,0.0,,HY
2010,Basin Electric Power Coop,0.0,,CA
2010,Basin Electric Power Coop,0.0,,CT
2010,Basin Electric Power Coop,0.9798854927184669,,ST
2010,Basin Electric Power Coop,0.003285312769586036,,GT
2010,Basin Electric Power Coop,0.0,,IC
2010,Basin Electric Power Coop,0.0,,CS
2010,Basin Electric Power Coop,0.0,,PV
2010,Basin Electric Power Coop,0.0,,PS
2010,Basin Electric Power Coop,0.016829194511947067,,WT
2010,Basin Electric Power Coop,0.0,,OT
2010,Basin Electric Power Coop,0.0,,BT
2010,Basin Electric Power Coop,0.0,,FC
2010,Basin Electric Power Coop,0.0,,CP
2010,"Minnkota Power Coop, Inc",0.0,,HY
2010,"Minnkota Power Coop, Inc",0.0,,CA
2010,"Minnkota Power Coop, Inc",0.0,,CT
2010,"Minnkota Power Coop, Inc",0.9999964722322788,,ST
2010,"Minnkota Power Coop, Inc",0.0,,GT
2010,"Minnkota Power Coop, Inc",3.5277677211899336e-06,,IC
2010,"Minnkota Power Coop, Inc",0.0,,CS
2010,"Minnkota Power Coop, Inc",0.0,,PV
2010,"Minnkota Power Coop, Inc",0.0,,PS
2010,"Minnkota Power Coop, Inc",0.0,,WT
2010,"Minnkota Power Coop, Inc",0.0,,OT
2010,"Minnkota Power Coop, Inc",0.0,,BT
2010,"Minnkota Power Coop, Inc",0.0,,FC
2010,"Minnkota Power Coop, Inc",0.0,,CP
2010,Duke Energy Ohio Inc,0.0,,HY
2010,Duke Energy Ohio Inc,0.0,,CA
2010,Duke Energy Ohio Inc,0.15941921647165191,,CT
2010,Duke Energy Ohio Inc,0.8365246799479286,,ST
2010,Duke Energy Ohio Inc,0.004056103580419551,,GT
2010,Duke Energy Ohio Inc,0.0,,IC
2010,Duke Energy Ohio Inc,0.0,,CS
2010,Duke Energy Ohio Inc,0.0,,PV
2010,Duke Energy Ohio Inc,0.0,,PS
2010,Duke Energy Ohio Inc,0.0,,WT
2010,Duke Energy Ohio Inc,0.0,,OT
2010,Duke Energy Ohio Inc,0.0,,BT
2010,Duke Energy Ohio Inc,0.0,,FC
2010,Duke Energy Ohio Inc,0.0,,CP
2010,FirstEnergy Generation Corp,0.0,,HY
2010,FirstEnergy Generation Corp,0.0,,CA
2010,FirstEnergy Generation Corp,0.0,,CT
2010,FirstEnergy Generation Corp,0.9970576522144006,,ST
2010,FirstEnergy Generation Corp,0.002936268060777972,,GT
2010,FirstEnergy Generation Corp,6.079724821412906e-06,,IC
2010,FirstEnergy Generation Corp,0.0,,CS
2010,FirstEnergy Generation Corp,0.0,,PV
2010,FirstEnergy Generation Corp,0.0,,PS
2010,FirstEnergy Generation Corp,0.0,,WT
2010,FirstEnergy Generation Corp,0.0,,OT
2010,FirstEnergy Generation Corp,0.0,,BT
2010,FirstEnergy Generation Corp,0.0,,FC
2010,FirstEnergy Generation Corp,0.0,,CP
2010,Columbus Southern Power Co,0.0,,HY
2010,Columbus Southern Power Co,0.0,,CA
2010,Columbus Southern Power Co,0.10521075412611851,,CT
2010,Columbus Southern Power Co,0.8895943248491457,,ST
2010,Columbus Southern Power Co,0.0051949210247357784,,GT
2010,Columbus Southern Power Co,0.0,,IC
2010,Columbus Southern Power Co,0.0,,CS
2010,Columbus Southern Power Co,0.0,,PV
2010,Columbus Southern Power Co,0.0,,PS
2010,Columbus Southern Power Co,0.0,,WT
2010,Columbus Southern Power Co,0.0,,OT
2010,Columbus Southern Power Co,0.0,,BT
2010,Columbus Southern Power Co,0.0,,FC
2010,Columbus Southern Power Co,0.0,,CP
2010,Dayton Power & Light Co,0.0,,HY
2010,Dayton Power & Light Co,0.0,,CA
2010,Dayton Power & Light Co,0.0,,CT
2010,Dayton Power & Light Co,0.9984214511459201,,ST
2010,Dayton Power & Light Co,0.0015615545694102762,,GT
2010,Dayton Power & Light Co,1.6994284669625177e-05,,IC
2010,Dayton Power & Light Co,0.0,,CS
2010,Dayton Power & Light Co,0.0,,PV
2010,Dayton Power & Light Co,0.0,,PS
2010,Dayton Power & Light Co,0.0,,WT
2010,Dayton Power & Light Co,0.0,,OT
2010,Dayton Power & Light Co,0.0,,BT
2010,Dayton Power & Light Co,0.0,,FC
2010,Dayton Power & Light Co,0.0,,CP
2010,Ohio Power Co,0.003661131449099129,,HY
2010,Ohio Power Co,0.0,,CA
2010,Ohio Power Co,0.0,,CT
2010,Ohio Power Co,0.9963388685509009,,ST
2010,Ohio Power Co,0.0,,GT
2010,Ohio Power Co,0.0,,IC
2010,Ohio Power Co,0.0,,CS
2010,Ohio Power Co,0.0,,PV
2010,Ohio Power Co,0.0,,PS
2010,Ohio Power Co,0.0,,WT
2010,Ohio Power Co,0.0,,OT
2010,Ohio Power Co,0.0,,BT
2010,Ohio Power Co,0.0,,FC
2010,Ohio Power Co,0.0,,CP
2010,Ohio Valley Electric Corp,0.0,,HY
2010,Ohio Valley Electric Corp,0.0,,CA
2010,Ohio Valley Electric Corp,0.0,,CT
2010,Ohio Valley Electric Corp,1.0,,ST
2010,Ohio Valley Electric Corp,0.0,,GT
2010,Ohio Valley Electric Corp,0.0,,IC
2010,Ohio Valley Electric Corp,0.0,,CS
