Unnamed: 0,Year,Utility,Plant State,Plant Code,NERC Region,Census Region,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
8584,2011.0,Wisconsin Power & Light Co,WI,55641,MRO,ENC,CA,NG,83756.4753,334161.0,3.9896736198974216,Rock,53511.0
8595,2011.0,EP Newington Energy LLC,NH,55661,NPCC,NEW,CA,DFO,158.2578,231.06900000000002,1.4600796927544804,Rockingham,3801.0
8596,2011.0,EP Newington Energy LLC,NH,55661,NPCC,NEW,CA,NG,114447.05877,997903.93,8.719349721389088,Rockingham,3801.0
8601,2011.0,Entergy Power Ventures LP,TX,55664,SPP,WSC,CA,NG,159122.94264000002,274000.0,1.7219389954338518,Harrison,75670.0
8610,2011.0,Nevada Power Co,NV,55687,WECC,MTN,CA,NG,19548.941280000003,642436.0,32.862956146748424,Clark,89019.0
8616,2011.0,Choctaw Gas Generating Pro LLC,MS,55694,SERC,ESC,CA,NG,32602.57215,641361.0,19.672098172168297,Choctaw,39735.0
8620,2011.0,Puget Sound Energy Inc,WA,55700,WECC,PACC,CA,NG,31529.056739999996,255094.0,8.090759013299932,Cowlitz,98632.0
8626,2011.0,Arkansas Electric Coop Corp,AR,55714,SERC,WSC,CA,NG,1898.50746,209596.0,110.40040896125844,Hot Spring,72104.0
8632,2011.0,Duke Energy Commercial Asset Management,OH,55736,RFC,ENC,CA,NG,753796.26183,2276393.0,3.0199048672297395,Lawrence,45638.0
8669,2011.0,FPL Energy Marcus Hook LP,PA,55801,RFC,MAT,CA,NG,12369.89856,1328716.4,107.41530284626684,Delaware County,19061.0
8684,2011.0,Frederickson Power LP,WA,55818,WECC,PACC,CA,NG,31.94463,93569.0,2929.0995074915563,Pierce,98446.0
8690,2011.0,Southern Power Co,FL,55821,FRCC,SAT,CA,NG,174280.81611,666413.85,3.823793489579385,Orange,32802.0
8698,2011.0,Public Service Co of Colorado,CO,55835,WECC,MTN,CA,NG,438821.62389,1051283.0,2.3956955235722988,Weld,80643.0
8702,2011.0,Nevada Power Co,NV,55841,WECC,MTN,CA,NG,66519.85632,684863.0,10.29561754771992,Clark,89124.0
8747,2011.0,Southern Power Co,GA,55965,SERC,SAT,CA,NG,584722.71348,2235841.0,3.823762868203469,Heard,30217.0
8757,2011.0,NRG Wholesale Generation LP,PA,55976,RFC,MAT,CA,NG,128502.4029,1447985.0,11.268155048639949,Adams,17325.0
8765,2011.0,San Diego Gas & Electric Co,CA,55985,WECC,PACC,CA,NG,77768.46906,833758.0,10.721028844694604,San Diego,92029.0
8802,2011.0,City of Santa Clara - (CA),CA,56026,WECC,PACC,CA,NG,3157.82925,77951.0,24.68499523842209,Santa Clara,95054.0
8805,2011.0,GE Energy Services,WI,56031,RFC,ENC,CA,NG,19596.71169,576930.86,29.440187166421488,Outagamie,54130.0
8822,2011.0,Colorado Energy Management LLC,CA,56041,WECC,PACC,CA,NG,22144.07613,210349.0,9.499109322290792,LOS ANGELES,90058.0
8824,2011.0,City of Burbank Water and Power,CA,56046,WECC,PACC,CA,NG,1885.02624,420929.0,223.30140083355028,Los Angeles,91502.0
8868,2011.0,PacifiCorp,UT,56102,WECC,MTN,CA,NG,35751.6093,864684.0,24.185876298441205,Juab,84645.0
8871,2011.0,Calpine Central LP,MN,56104,MRO,WNC,CA,NG,9124.148309999999,109601.23,12.01221486940078,Blue Earth,56001.0
8917,2011.0,Georgia Power Co,GA,56150,SERC,SAT,CA,NG,1266956.84964,3180278.0,2.510170729890021,Effingham,31326.0
8930,2011.0,Minnesota Municipal Power Agny,MN,56164,MRO,WNC,CA,NG,15248.4321,100329.0,6.579627291647906,Rice,55021.0
8942,2011.0,Utah Associated Mun Power Sys,UT,56177,WECC,MTN,CA,NG,67341.33153,132914.0,1.9737358466217427,UTAH,84651.0
8949,2011.0,Pinelawn Power LLC,NY,56188,NPCC,MAT,CA,NG,24066.61533,26033.479,1.0817258115871502,SUFFOLK,11704.0
8991,2011.0,Portland General Electric Co,OR,56227,WECC,PACC,CA,NG,32315.949689999998,505267.0,15.635220528776605,Columbia,97016.0
8997,2011.0,Kinder Morgan Production Company LP,TX,56233,TRE,WSC,CA,NG,10654.26678,126371.6,11.861125932872502,Scurry,79549.0
9000,2011.0,"Caithness Long Island, LLC",NY,56234,NPCC,MAT,CA,NG,340088.68545,877099.06,2.5790304044941585,Suffolk,11980.0
9003,2011.0,PacifiCorp,UT,56237,WECC,MTN,CA,NG,6158.57298,672848.0,109.25388108334148,Utah,84058.0
9028,2011.0,Empire Generating Co  LLC,NY,56259,NPCC,MAT,CA,NG,383431.98003000004,1427424.0,3.722756771326996,Rensselaer,12144.0
9062,2011.0,City of Roseville - (CA),CA,56298,WECC,PACC,CA,NG,22269.21702,50601.0,2.272239744870922,Placer,95678.0
9112,2011.0,CER Quail Run Energy Partners LP,TX,56349,TRE,WSC,CA,NG,23808.12759,247206.96,10.383301209450547,Ector,79766.0
9114,2011.0,CER Colorado Bend Energy Partners LP,TX,56350,TRE,WSC,CA,NG,4928.85126,592646.0,120.24018756857352,Wharton,77488.0
9149,2011.0,Fort Pierce Utilities Authority,FL,56400,FRCC,SAT,CA,NG,73948.00854,647257.0,8.752865868590435,St Lucie,34981.0
9203,2011.0,CAMS NM LLC,NM,56458,SPP,MTN,CA,NG,57453.735870000004,1107751.0,19.280747948340508,Lea,88242.0
9221,2011.0,Pacific Gas & Electric Co,CA,56476,WECC,PACC,CA,NG,962.4418800000001,944818.26,981.6886397337573,Contra Costa,94509.0
9222,2011.0,Pacific Gas & Electric Co,CA,56476,WECC,PACC,CA,OOG,2.34456,6592.743,2811.931876343536,Contra Costa,94509.0
9278,2011.0,Pacific Gas & Electric Co,CA,56532,WECC,PACC,CA,NG,14402.04594,722560.0,50.17064957369522,Colusa,95955.0
9492,2011.0,"Kleen Energy Systems, LLC",CT,56798,NPCC,NEW,CA,NG,175270.80657000002,724422.0,4.133158363202254,Middlesex,6457.0
9752,2011.0,J&A-Santa Maria II LLC,CA,57101,WECC,PACC,IC,MLG,1015.48755,2685.0,2.6440501412351143,Santa Barbara,93454.0
9753,2011.0,J&A-Whittier LLC,CA,57102,WECC,PACC,IC,MLG,1924.8837600000002,8804.0,4.5737826787005575,Los Angeles,90602.0
9911,2011.0,Cargill Inc,ID,57343,WECC,MTN,IC,ORW,505.54575,1911.98,3.7820118159434633,Gooding,83338.0
10102,2011.0,Astoria Energy II LLC,NY,57664,NPCC,MAT,CA,NG,163443.67365,568404.32,3.4776770939277037,Queens,11105.0
10209,2011.0,"Wabash Valley Power Assn, Inc",IN,57842,RFC,ENC,CA,NG,16720.22964,39133.777,2.340504756368885,Vigo,47885.0
1,2012.0,Alabama Power Co,AL,3,SERC,ESC,CA,NG,191203.55712,2851073.0,14.911192254706107,Mobile,36512.0
110,2012.0,Arizona Public Service Co,AZ,117,WECC,MTN,CA,NG,78137.73726000001,697300.0,8.923985060890155,Maricopa,85043.0
153,2012.0,Salt River Project,AZ,147,WECC,MTN,CA,NG,37645.72071,416080.0,11.052517846722344,Maricopa,85283.0
321,2012.0,NRG California South LP,CA,329,WECC,PACC,CA,NG,117832.01727000001,170303.0,1.4453032710945457,San Bernardino,92327.0
343,2012.0,Southern California Edison Co,CA,358,WECC,PACC,CA,NG,295015.10559,2512018.0,8.51487924652611,San Bernardino,92374.0
386,2012.0,Los Angeles Department of Water & Power,CA,400,WECC,PACC,CA,NG,126744.86210999999,502391.0,3.963797755872599,Los Angeles,90803.0
398,2012.0,Los Angeles Department of Water & Power,CA,408,WECC,PACC,CA,NG,159142.28526,1183916.0,7.4393552792444035,Los Angeles,91352.0
532,2012.0,PowerSouth Energy Cooperative,AL,533,SERC,ESC,CA,NG,37078.630260000005,1053341.9,28.40832826384995,Covington,36038.0
578,2012.0,Orlando Utilities Comm,FL,564,FRCC,SAT,CA,NG,169306.539,500741.58,2.9576033091078666,Orange,32831.0
673,2012.0,"Duke Energy Florida, Inc",FL,634,FRCC,SAT,CA,NG,193518.81012,2261127.1,11.684275541989365,Pinellas,33702.0
690,2012.0,Gulf Power Co,FL,643,SERC,SAT,CA,NG,402261.14139,1462873.0,3.63662519065374,Bay,32409.0
761,2012.0,City of Tallahassee - (FL),FL,688,FRCC,SAT,CA,NG,6188.75919,424617.0,68.61100698280684,Leon,32304.0
799,2012.0,Georgia Power Co,GA,710,SERC,SAT,CA,NG,1413206.69253,4293072.4,3.0378234285844683,Cobb,30080.0
1463,2012.0,Entergy Louisiana LLC,LA,1391,SERC,WSC,CA,NG,254950.97124,621016.05,2.4358253941123524,East Baton Rouge,70821.0
1477,2012.0,Cleco Power LLC,LA,1396,SPP,WSC,CA,NG,110299.8252,494979.0,4.487577374691979,Evangeline,71367.0
1600,2012.0,Constellation Mystic Power LLC,MA,1588,NPCC,NEW,CA,NG,104216.27814,2879376.0,27.628850803249378,Middlesex,2129.0
1607,2012.0,Veolia - Kendall Green Energy,MA,1595,NPCC,NEW,CA,NG,71248.54076999999,279109.0,3.917399528237384,Middlesex,2142.0
1868,2012.0,Northern States Power Co - Minnesota,MN,1904,MRO,WNC,CA,NG,4862.61744,38939.0,8.007827159028986,Dakota,55101.0
1876,2012.0,Northern States Power Co - Minnesota,MN,1912,MRO,WNC,CA,NG,494.70215999999994,661535.0,1337.2389560619667,Ramsey,55101.0
1894,2012.0,Northern States Power Co - Minnesota,MN,1927,MRO,WNC,CA,NG,26123.087519999997,672283.12,25.735209112831544,Hennepin,55401.0
2307,2012.0,Sierra Pacific Power Co,NV,2336,WECC,MTN,CA,NG,343082.98164,1339921.0,3.905530357684692,Storey,89434.0
2366,2012.0,PSEG Fossil LLC,NJ,2398,RFC,MAT,CA,NG,137974.4253,2039363.0,14.780731976710761,Bergen,7657.0
2386,2012.0,PSEG Fossil LLC,NJ,2406,RFC,MAT,CA,NG,759337.62939,2044888.0,2.6929891537743536,Union,7036.0
2502,2012.0,PSEG Power New York Inc,NY,2539,NPCC,MAT,CA,NG,13631.271840000001,1577289.0,115.7110663270288,Albany,12077.0
2599,2012.0,Jamestown Board of Public Util,NY,2682,NPCC,MAT,ST,DFO,188.44401000000002,629.691,3.3415283404338507,Chautauqua,14702.0
2600,2012.0,Jamestown Board of Public Util,NY,2682,NPCC,MAT,ST,NG,55.976369999999996,18477.335,330.0916976216928,Chautauqua,14702.0
2790,2012.0,City of Dover - (OH),OH,2914,RFC,ENC,GT,DFO,1.75842,3.2969999999999997,1.8749786740369196,Tuscarawas,44622.0
2791,2012.0,City of Dover - (OH),OH,2914,RFC,ENC,GT,NG,84.9903,163.703,1.9261374533329096,Tuscarawas,44622.0
2913,2012.0,NRG Power Midwest LP,PA,3096,RFC,MAT,CA,NG,786.01374,1549.0,1.9707034637842336,Allegheny,15204.0
3000,2012.0,UGI Development Co,PA,3176,RFC,MAT,CA,NG,22726.99236,64598.0,2.8423470636481527,Luzerne,18621.0
3175,2012.0,ReNu Power Holdings LLC,TX,3443,TRE,WSC,CA,NG,50109.1086,238926.0,4.768115152621174,Victoria,77901.0
3246,2012.0,Brownsville Public Utilities Board,TX,3559,TRE,WSC,CA,NG,793.9266299999999,9320.0,11.739120024226922,Cameron,78520.0
3273,2012.0,City of Lubbock - (TX),TX,3604,SPP,WSC,CA,NG,246.47187000000002,313.0,1.2699217967551428,Lubbock,79457.0
3528,2012.0,Wisconsin Electric Power Co,WI,4040,RFC,ENC,CA,NG,211653.10251,1745349.0,8.246271749867391,Ozaukee,53074.0
3585,2012.0,Village of Cashton - (WI),WI,4107,MRO,ENC,IC,DFO,10.25745,32.0,3.1196837420606487,Monroe,54619.0
3855,2012.0,Public Service Co of Colorado,CO,6112,WECC,MTN,CA,NG,312402.65562,1226317.0,3.9254371815957487,Weld,80651.0
4286,2012.0,Nevada Power Co,NV,7082,WECC,MTN,CA,NG,7782.47385,1216024.0,156.2516011537899,Clark,89124.0
4359,2012.0,Kissimmee Utility Authority,FL,7238,FRCC,SAT,CA,NG,216197.73899999997,884448.0,4.090921598398399,Osceola,33848.0
4377,2012.0,Modesto Irrigation District,CA,7266,WECC,PACC,CA,NG,8084.04288,70176.0,8.680805018194064,Stanislaus,95351.0
4396,2012.0,Reedy Creek Improvement Dist,FL,7294,FRCC,SAT,CA,NG,54.21795,52105.285,961.0338458019901,Orange,32830.0
4437,2012.0,Portland General Electric Co,OR,7350,WECC,PACC,CA,NG,814.44153,368932.0,452.9877055753777,Morrow,97818.0
4535,2012.0,Sacramento Municipal Util Dist,CA,7527,WECC,PACC,CA,NG,116.34879,60808.92,522.6433381902813,Sacramento,95758.0
4550,2012.0,Sacramento Municipal Util Dist,CA,7551,WECC,PACC,CA,NG,24075.99357,137624.0,5.716233458854508,Sacramento,95824.0
4553,2012.0,Sacramento Municipal Util Dist,CA,7552,WECC,PACC,CA,NG,27188.1039,172591.0,6.348033707492196,Sacramento,95824.0
4579,2012.0,Alabama Power Co,AL,7697,SERC,ESC,CA,NG,157132.4112,187057.0,1.1904418609214342,Washington,36553.0
4591,2012.0,Southern Power Co,AL,7710,SERC,ESC,CA,NG,1776624.92226,4165557.0,2.344646271595188,Lee,36877.0
4596,2012.0,Alabama Power Co,AL,7721,SERC,ESC,CA,NG,87.04179,333674.0,3833.491935310613,Mobile,36582.0
4631,2012.0,"Allegany Generating Station, LLC",NY,7784,NPCC,MAT,CA,NG,12045.177,22341.0,1.85476726493932,Allegany,14735.0
4705,2012.0,JEA,FL,7846,FRCC,SAT,CA,NG,236395.83033000003,1447941.0,6.125069964130615,Duval,32234.0
4747,2012.0,Lincoln Electric System,NE,7887,MRO,WNC,CA,NG,9.67131,18816.471,1945.5969253389667,Lancaster,68517.0
4754,2012.0,Southern Power Co,AL,7897,SERC,ESC,CA,NG,929505.7941899999,2557336.0,2.7512857004065707,Autauga,36067.0
4757,2012.0,Austin Energy,TX,7900,TRE,WSC,CA,NG,224477.25957,513968.0,2.289621679205,Travis,78617.0
4774,2012.0,Oglethorpe Power Corporation,GA,7917,SERC,SAT,CA,NG,1786.26165,865876.0,484.7419749508702,Heard,30217.0
4791,2012.0,Avista Corp,OR,7931,WECC,PACC,CA,NG,89209.33572,414895.0,4.650802482177704,Morrow,97818.0
4803,2012.0,Municipal Electric Authority,GA,7946,SERC,SAT,CA,NG,176438.69052,686773.0,3.8924172355617865,Heard,30217.0
4850,2012.0,Nebraska Public Power District,NE,8000,MRO,WNC,CA,NG,3216.44325,111017.0,34.51545429878174,Gage,68310.0
4919,2012.0,Salt River Project,AZ,8068,WECC,MTN,CA,NG,491651.3013,1011299.0,2.056943604798713,Maricopa,85296.0
5116,2012.0,Pedricktown Cogeneration Company LP,NJ,10099,RFC,MAT,CA,NG,28551.75861,125155.55,4.383462038522747,Salem,8067.0
5173,2012.0,Cardinal Cogen Inc,CA,10168,WECC,PACC,CA,NG,50476.32531,71623.0,1.4189424360851912,Santa Clara,94305.0
5578,2012.0,Formosa Plastics Corp,TX,10554,TRE,WSC,CA,NG,62203.22829,651471.92,10.473281498554195,Calhoun,77978.0
5596,2012.0,Algonquin Windsor Locks LLC,CT,10567,NPCC,NEW,CA,DFO,27.84165,124.404,4.468269660742089,HARTFORD,6096.0
5654,2012.0,Lakeside Beaver Falls LLC,NY,10617,NPCC,MAT,CA,NG,272.26203,1834.0,6.736157810914729,Lewis,13305.0
5658,2012.0,Carthage Energy LLC,NY,10620,NPCC,MAT,CA,NG,1346.07051,7107.0,5.279812570888281,Jefferson,13619.0
5662,2012.0,Lakeside Syracuse LLC,NY,10621,NPCC,MAT,CA,NG,365.75136000000003,4887.0,13.361536099277934,Onondaga,13209.0
5773,2012.0,Selkirk Cogen Partners LP,NY,10725,NPCC,MAT,CA,NG,127794.63885,460187.0,3.60098830546521,Albany,12158.0
5794,2012.0,Midland Cogeneration Venture,MI,10745,RFC,ENC,CA,NG,470686.24578,1257544.9,2.6717264659307247,Midland,48640.0
5802,2012.0,"Morris Energy Operations Company, LLC",NJ,10751,RFC,MAT,CA,NG,68298.49815,165021.25,2.416176848245967,Camden,8104.0
5807,2012.0,"Tri-State G & T Assn, Inc",CO,10755,WECC,MTN,CA,NG,6762.59025,7221.0,1.0677861193793308,Garfield,81650.0
5888,2012.0,Massachusetts Wtr RAuth-Deer I,MA,10823,NPCC,NEW,ST,DFO,6839.37459,13254.018999999998,1.937899266312887,Suffolk,2152.0
5889,2012.0,Massachusetts Wtr RAuth-Deer I,MA,10823,NPCC,NEW,ST,ORW,284.86404,880.9810000000001,3.0926367540107913,Suffolk,2152.0
5957,2012.0,EFS Cogen Holdings I LLC,NJ,50006,RFC,MAT,CA,NG,210273.32895,894702.08,4.254947997768882,Union,7036.0
5981,2012.0,Oxy Vinyls LP,TX,50043,TRE,WSC,CA,NG,263763.58614,436608.41,1.6553020695140903,Harris,77046.0
6040,2012.0,Paris Generation LP,TX,50109,TRE,WSC,CA,NG,57053.695320000006,134234.0,2.3527660959928163,Lamar,75460.0
6264,2012.0,Calpine Eastern Corp,NY,50292,NPCC,MAT,CA,NG,98719.16415,100327.0,1.0162869678227515,Nassau,11801.0
6291,2012.0,University of Oklahoma,OK,50307,SPP,WSC,IC,DFO,2.9307,3.0,1.0236462278636504,Cleveland,73019.0
6306,2012.0,Nalco Co,IL,50326,RFC,ENC,CA,NG,378.0603,840.99,2.2244864112947065,Du Page,60563.0
6430,2012.0,Indeck-Energy Serv Silver Spg,NY,50449,NPCC,MAT,CA,NG,951.89136,17224.29,18.094806533384237,Wyoming,14550.0
6434,2012.0,Indeck-Oswego Ltd Partnership,NY,50450,NPCC,MAT,CA,NG,2096.32971,7959.0,3.7966355969834535,Oswego,13126.0
6438,2012.0,Indeck-Yerkes Ltd Partnership,NY,50451,NPCC,MAT,CA,NG,4600.61286,14925.127,3.2441606051590264,Erie,14150.0
6445,2012.0,Indeck-Corinth Ltd Partnership,NY,50458,NPCC,MAT,CA,NG,153463.76094,238911.7,1.5567955492333316,Saratoga,12822.0
6513,2012.0,Maxim Power (USA) Inc,CT,50498,NPCC,NEW,CA,NG,4328.6439,6764.415,1.562709974826065,Hartford,6106.0
6551,2012.0,Oklahoma Cogeneration LLC,OK,50558,SPP,WSC,CA,NG,13824.1119,47122.0,3.408681898762697,Oklahoma,73179.0
6594,2012.0,State of Rhode Island,RI,50621,NPCC,NEW,ST,DFO,228.00846,6683.0,29.310315941785674,Providence,2920.0
6697,2012.0,"Tri-State G & T Assn, Inc",CO,50707,WECC,MTN,CA,NG,75802.84857,117128.0,1.545166206937967,Weld,80621.0
6790,2012.0,Optim Energy LLC,TX,50815,TRE,WSC,CA,NG,59766.937379999996,489688.0,8.193292503622008,Harris,77530.0
6954,2012.0,Motiva Enterprises LLC,TX,50973,SERC,WSC,CA,NG,78501.43712999999,148241.21,1.8883884858631248,Jefferson,77641.0
6979,2012.0,Ocean State Power Co,RI,51030,NPCC,NEW,CA,NG,40849.56195,297708.0,7.287911688365117,Providence,2830.0
7002,2012.0,Doswell Ltd Partnership,VA,52019,SERC,SAT,CA,NG,695084.66952,1201165.0,1.7280844372952155,Hanover,23005.0
7008,2012.0,Illinois Institute-Technology,IL,52021,RFC,ENC,GT,NG,85.57644,107.0,1.2503441367740933,COOK,60616.0
7012,2012.0,"Morris Energy Operations Company, LLC",MA,52026,NPCC,NEW,CA,NG,37594.14039,59353.03400000001,1.5787841771157465,Bristol,2747.0
7032,2012.0,Nassau Energy Corp,NY,52056,NPCC,MAT,CA,NG,40208.32479,75946.827,1.8888334044418664,NASSAU,11530.0
7147,2012.0,Riverbay Corp,NY,52168,NPCC,MAT,CT,DFO,3895.4864399999997,12355.433,3.171730460445397,Bronx,10475.0
7148,2012.0,Riverbay Corp,NY,52168,NPCC,MAT,CT,NG,24816.581459999998,78714.957,3.1718694666658567,Bronx,10475.0
7156,2012.0,Power Resources Ltd,TX,52176,TRE,WSC,CA,NG,10151.9448,68369.0,6.734571685220352,Howard,79720.0
7183,2012.0,CCI Rensselaer LLC,NY,54034,NPCC,MAT,CA,NG,20279.85786,23611.0,1.1642586532408763,RENSSELAER,12144.0
7200,2012.0,Pawtucket Power Associates LP,RI,54056,NPCC,NEW,CA,NG,299.51754,1753.76,5.855283133001159,Providence,2860.0
7390,2012.0,Ocean State Power II,RI,54324,NPCC,NEW,CA,NG,34210.64724,231150.0,6.756668424844452,Providence,2830.0
7433,2012.0,Sinclair Oil Corp,WY,54374,WECC,MTN,IC,DFO,157.96473,753.0,4.7668868867119905,Carbon,82334.0
7468,2012.0,EthosEnergy Power Plant Services,FL,54423,FRCC,SAT,CA,NG,46187.24586,106558.0,2.307087119309781,Lake,32784.0
7472,2012.0,EthosEnergy Power Plant Services,FL,54424,FRCC,SAT,CA,NG,684.61152,52282.0,76.36739738180275,Pasco,33523.0
7543,2012.0,Puget Sound Energy Inc,WA,54537,WECC,PACC,CA,NG,1857.7707300000002,9927.0,5.34350113267206,Whatcom,98248.0
7552,2012.0,Sithe/Independence LLC,NY,54547,NPCC,MAT,CA,NG,467802.73005,2138643.4,4.571677894593337,Oswego,13126.0
7580,2012.0,Saranac Power Partners LP,NY,54574,NPCC,MAT,CA,NG,41515.710060000005,153538.0,3.698310826867741,Clinton,12901.0
7608,2012.0,University of Michigan NCampus Research,MI,54604,RFC,ENC,GT,NG,0.29307,10.78,36.78302112123383,WASHTENAW,48105.0
7666,2012.0,Fusion Paperboard Connecticut LLC,CT,54657,NPCC,NEW,ST,NG,32180.844419999998,58630.68,1.8219124158085096,New London,6383.0
7703,2012.0,"Morris Energy Operations Company, LLC",PA,54693,RFC,MAT,CA,NG,5184.9944399999995,12742.89,2.4576477655779314,York,17402.0
7705,2012.0,Falcon Power Operating Company,AZ,54694,WECC,MTN,CA,NG,4505.95125,23626.0,5.24328797387677,Yuma,85364.0
7821,2012.0,Brazos Electric Power Coop Inc,TX,54817,TRE,WSC,CA,NG,86637.35339999999,309225.45,3.5691931697442647,Johnson,76033.0
7869,2012.0,CenturyLink Regional HQ,NC,54882,SERC,SAT,IC,DFO,43.9605,45.0,1.0236462278636504,Franklin,27587.0
7921,2012.0,University of Oregon,OR,54950,WECC,PACC,CA,NG,515.51013,748.84,1.4526193694777638,Lane,97403.0
7964,2012.0,Cottage Grove Operating Services LLC,MN,55010,MRO,WNC,CA,NG,68909.84217,170858.1,2.479444076776355,Washington,55016.0
7968,2012.0,Whitewater Operating Services LLC,WI,55011,RFC,ENC,CA,NG,76024.70256,329010.24,4.327675464962713,Jefferson,53190.0
8016,2012.0,Tenaska Frontier Partners Ltd,TX,55062,SERC,WSC,CA,NG,1012055.7003,2095185.0,2.0702269641670235,Grimes,77876.0
8019,2012.0,South Mississippi El Pwr Assn,MS,55063,SERC,ESC,CA,NG,169613.96943,1228926.0,7.245429159696543,Panola,38606.0
8023,2012.0,"Golden Spread Electric Cooperative, Inc",TX,55065,SPP,WSC,CA,NG,37892.77872,440086.0,11.613980680907952,Yoakum,79323.0
8025,2012.0,"Golden Spread Electric Cooperative, Inc",TX,55065,SPP,WSC,CA,NG,23770.32156,462126.0,19.44130199642112,Yoakum,79323.0
8033,2012.0,Pine Bluff Energy LLC,AR,55075,SERC,WSC,CA,NG,111713.59487999999,293245.0,2.6249714756292337,Jefferson,71601.0
8038,2012.0,Desert Star Energy Center SDG&E,NV,55077,WECC,MTN,CA,NG,10389.62457,897089.0,86.34469840135908,Clark,89005.0
8048,2012.0,Consumers Energy Co,MI,55087,RFC,ENC,CA,NG,209780.97135,907662.0,4.326712733566529,Ottawa,49464.0
8052,2012.0,Dearborn Industrial Gen Inc,MI,55088,RFC,ENC,CA,NG,268336.94349000003,857963.62,3.197336933339458,Wayne,48121.0
8056,2012.0,Occidental Chemical Corporation,LA,55089,SERC,WSC,CA,NG,327815.49999,1754568.2,5.352303963825759,St Charles,70057.0
8081,2012.0,RISEC Opeating Services,RI,55107,NPCC,NEW,CA,NG,21577.86489,832480.0,38.580276790304815,Providence,2919.0
8086,2012.0,Calpine Corp-Sutter,CA,55112,WECC,PACC,CA,NG,8048.288340000001,452706.0,56.24873027349813,Sutter,95993.0
8090,2012.0,Eagle 2 US LLC,LA,55117,SERC,WSC,CA,NG,15785.043269999998,643186.0,40.74654652498776,Calcasieu,70602.0
8094,2012.0,DuPont Sabine River Works,TX,55120,SERC,WSC,CA,NG,492542.2341,504041.02,1.023345786622768,Orange,77630.0
8099,2012.0,Calpine Corp-Magic Valley,TX,55123,TRE,WSC,CA,NG,70137.51239999999,1611823.0,22.9808977371145,Hidalgo,78539.0
8101,2012.0,Star  West Gen Griffith Energy LLC,AZ,55124,WECC,MTN,CA,NG,462826.98759,538578.0,1.163670257874212,Mohave,86402.0
8108,2012.0,Salt River Project,AZ,55129,WECC,MTN,CA,NG,173050.50824999998,469266.0,2.711728527962876,Pinal,85193.0
8110,2012.0,Dynegy Kendall Energy LLC,IL,55131,RFC,ENC,CA,NG,7.912889999999999,1699250.0,214744.549715717,Kendall,60447.0
8112,2012.0,Tenaska Gateway Partners Ltd,TX,55132,TRE,WSC,CA,NG,611566.46013,1631837.0,2.668290539760997,Rusk,75681.0
8119,2012.0,City of San Antonio - (TX),TX,55137,TRE,WSC,CA,NG,71397.42033,922654.0,12.922791828268847,Guadalupe,78155.0
8121,2012.0,City of San Antonio - (TX),TX,55137,TRE,WSC,CA,NG,12332.678670000001,103228.0,8.370282139200503,Guadalupe,78155.0
8124,2012.0,Exelon Power,TX,55139,TRE,WSC,CA,NG,60180.166079999995,965335.0,16.040750015823154,Hood,76048.0
8129,2012.0,Green Country OP Services LLC,OK,55146,SPP,WSC,CA,NG,437682.75386999996,1534617.0,3.5062313660542586,Tulsa,74037.0
8150,2012.0,"Bastrop Energy Partners, LP",TX,55168,TRE,WSC,CA,NG,587545.27065,1200296.0,2.0428996027354884,Bastrop,78602.0
8154,2012.0,Calpine Bosque Energy Center LLC,TX,55172,TRE,WSC,CA,NG,34564.089660000005,819348.0,23.705180956876386,Bosque,76644.0
8156,2012.0,Cleco Power LLC,LA,55173,SPP,WSC,CA,NG,203369.18589000002,1801498.0,8.858264304477322,Acadia,70535.0
8162,2012.0,South Point Energy Center LLC,AZ,55177,WECC,MTN,CA,NG,13623.945090000001,470403.0,34.527664115827704,Mohave,86440.0
8164,2012.0,"Dogwood Power Management, LLC",MO,55178,SPP,WNC,CA,NG,296216.69259,624063.0,2.1067786374341138,Cass,64080.0
8166,2012.0,"Rathdrum Operating Services Co., Inc.",ID,55179,WECC,MTN,CA,NG,89367.00738,437377.0,4.894166346426,Kootenai,83858.0
8168,2012.0,Sunrise Power Co LLC,CA,55182,WECC,PACC,CA,NG,299732.65338000003,883520.0,2.9476935196642606,Kern,93224.0
8171,2012.0,EIF Channelview Cogeneration LLC,TX,55187,TRE,WSC,CA,NG,619740.18243,767621.0,1.2386174428615546,Harris,77049.0
8182,2012.0,Tennessee Valley Authority,MS,55197,SERC,ESC,CA,NG,121068.68235,1602779.0,13.238592911802678,Lowndes,39766.0
8186,2012.0,"SWG Arapahoe, LLC",CO,55200,WECC,MTN,CA,NG,7610.148690000001,18565.0,2.439505554522877,Denver,80223.0
8202,2012.0,Odessa-Ector Power Partners LP,TX,55215,TRE,WSC,CA,NG,393228.72399,1104813.0,2.809593838389324,Ector,79766.0
8208,2012.0,Los Medanos Energy Center LLC,CA,55217,WECC,PACC,CA,NG,272777.54013000004,1243688.0,4.559348982351278,Contra Costa,94565.0
8222,2012.0,Oneta Power LLC,OK,55225,SPP,WSC,CA,NG,232128.73113000003,1262599.0,5.439218979286546,Wagoner,74014.0
8230,2012.0,Liberty Electric Power LLC,PA,55231,RFC,MAT,CA,NG,397.69599,1427813.0,3590.2122120969843,Delaware,19022.0
